,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
25774,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,68,1,0,3,0,15-0,1,13,1,0,,1,2,RF,4 b37 s1 f1 f+2 b3w@,,,4b37s1f1f+2b3w@,,0,,4b37s1f1f+2b3w@,,1,,1,0,4,,b37s1f1f+2b3w@,False,False,False,False,True,False,b37s1f1f2b3w,b37s1f1f2b3,bsffb,5,1,1,30-0,0,3,0,0,1,0,,,5
25780,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,74,1,0,4,0,0-15,1,14,1,0,,2,1,AA,c5 f28 f1 f-1w@,,,5f28f1f-1w@,,0,,5f28f1f-1w@,,1,,1,0,5,,f28f1f-1w@,False,False,False,False,True,False,f28f1f1w,f28f1f1,fff,3,2,1,15-15,0,4,0,0,1,0,,,3
25786,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,80,1,0,5,0,15-0,1,15,1,0,,1,2,RF,4 b27 f3*,,,4b27f3*,,0,,4b27f3*,,1,,1,0,4,,b27f3*,False,False,True,False,False,False,b27f3,b27f3,bf,2,1,1,30-0,0,5,0,0,1,0,,,3
25789,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,83,1,0,5,0,40-15,1,15,1,0,,1,2,RF,4 f18 f+3 m2 o2*,,,4f18f+3m2o2*,,0,,4f18f+3m2o2*,,1,,1,0,4,,f18f+3m2o2*,False,False,True,False,False,False,f18f3m2o2,f18f3m2o2,ffmo,4,1,1,GM,1,6,0,1,2,0,,,5
25793,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,87,2,0,0,0,15-30,1,16,1,0,,2,1,AA,4+ s28 v2 m2 f3 s3d#,,,4+s28v2m2f3s3d#,,1,,4s28v2m2f3s3d#,,1,,1,0,4,,s28v2m2f3s3d#,False,False,False,True,False,False,s28v2m2f3s3d,s28v2m2f3s3,svmfs,5,2,1,30-30,0,0,0,0,2,0,,,5
25808,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,102,2,0,1,1,30-15,1,18,1,0,,2,1,AA,6 f28 b3 b2 b3 s2n#,,,6f28b3b2b3s2n#,,0,,6f28b3b2b3s2n#,,1,,1,0,6,,f28b3b2b3s2n#,False,False,False,True,False,False,f28b3b2b3s2n,f28b3b2b3s2,fbbbs,5,2,1,40-15,0,1,1,0,2,0,,,5
25819,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,113,2,0,2,2,15-0,1,20,1,0,,2,1,AA,4 s38 b3 b2 f1 f+;2 b2 z3 b1*,,,4s38b3b2f1f+;2b2z3b1*,,0,,4s38b3b2f1f+;2b2z3b1*,,1,,1,0,4,,s38b3b2f1f+;2b2z3b1*,False,False,True,False,False,False,s38b3b2f1f2b2z3b1,s38b3b2f1f2b2z3b1,sbbffbzb,8,2,1,30-0,0,2,2,0,2,0,,,9
25821,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,115,2,0,2,2,30-15,1,20,1,0,,2,1,AA,4 s38 b3 s3 b1 f2 b2 b3 b2 b2 b3 b3 b3 s2 f3 s1n@,,,4s38b3s3b1f2b2b3b2b2b3b3b3s2f3s1n@,,0,,4s38b3s3b1f2b2b3b2b2b3b3b3s2f3s1n@,,1,,1,0,4,,s38b3s3b1f2b2b3b2b2b3b3b3s2f3s1n@,False,False,False,False,True,False,s38b3s3b1f2b2b3b2b2b3b3b3s2f3s1n,s38b3s3b1f2b2b3b2b2b3b3b3s2f3s1,sbsbfbbbbbbbsfs,15,2,1,40-15,0,2,2,0,2,0,,,15
25829,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,123,2,0,3,3,0-15,1,22,1,0,,2,1,AA,4 b28 b1 f3n#,,,4b28b1f3n#,,0,,4b28b1f3n#,,1,,1,0,4,,b28b1f3n#,False,False,False,True,False,False,b28b1f3n,b28b1f3,bbf,3,2,1,15-15,0,3,3,0,2,0,,,3
25831,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,125,2,0,3,3,30-15,1,22,1,0,,2,1,AA,4+ s28 v1*,,,4+s28v1*,,1,,4s28v1*,,1,,1,0,4,,s28v1*,False,False,True,False,False,False,s28v1,s28v1,sv,2,2,1,40-15,0,3,3,0,2,0,,,3
25838,20031116,Masters_Cup,Roger_Federer,Andre_Agassi,132,2,0,3,4,40-15,1,23,1,0,,1,2,RF,4 f28 f1*,,,4f28f1*,,0,,4f28f1*,,1,,1,0,4,,f28f1*,False,False,True,False,False,False,f28f1,f28f1,ff,2,1,1,GM,1,4,4,0,2,0,,,3
25852,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,2,0,0,0,0,0-15,1,1,1,0,,1,2,RF,6+ f37 z2 b1 v3*,,,6+f37z2b1v3*,,1,,6f37z2b1v3*,,1,,1,0,6,,f37z2b1v3*,False,False,True,False,False,False,f37z2b1v3,f37z2b1v3,fzbv,4,1,1,15-15,0,0,0,0,0,0,,,5
25872,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,22,0,0,3,0,0-15,1,4,1,0,,2,1,JCF,4 s39 f3 b1n@,,,4s39f3b1n@,,0,,4s39f3b1n@,,1,,1,0,4,,s39f3b1n@,False,False,False,False,True,False,s39f3b1n,s39f3b1,sfb,3,2,1,15-15,0,3,0,0,0,0,,,3
25888,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,38,0,0,4,2,15-0,1,7,1,0,,1,2,RF,4+ b37 z1*,,,4+b37z1*,,1,,4b37z1*,,1,,1,0,4,,b37z1*,False,False,True,False,False,False,b37z1,b37z1,bz,2,1,1,30-0,0,4,2,0,0,0,,,3
25890,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,40,0,0,4,2,40-0,1,7,1,0,,1,2,RF,4 b38 b3 b2 f3*,,,4b38b3b2f3*,,0,,4b38b3b2f3*,,1,,1,0,4,,b38b3b2f3*,False,False,True,False,False,False,b38b3b2f3,b38b3b2f3,bbbf,4,1,1,GM,1,5,2,0,0,0,,,5
25915,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,65,1,0,0,1,40-30,1,11,1,0,,1,2,RF,6 f38 s3 b1n@,,,6f38s3b1n@,,0,,6f38s3b1n@,,1,,1,0,6,,f38s3b1n@,False,False,False,False,True,False,f38s3b1n,f38s3b1,fsb,3,1,1,GM,1,1,1,0,1,0,,,3
25936,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,86,1,0,4,1,30-40,1,15,1,0,,1,2,RF,6 f27 f+1*,,,6f27f+1*,,0,,6f27f+1*,,1,,1,0,6,,f27f+1*,False,False,True,False,False,False,f27f1,f27f1,ff,2,1,1,40-40,0,4,1,0,1,0,,,3
25938,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,88,1,0,4,1,40-AD,1,15,1,0,,1,2,RF,4 b38 b3 b2 f1 f2 f1 f2n@,,,4b38b3b2f1f2f1f2n@,,0,,4b38b3b2f1f2f1f2n@,,1,,1,0,4,,b38b3b2f1f2f1f2n@,False,False,False,False,True,False,b38b3b2f1f2f1f2n,b38b3b2f1f2f1f2,bbbffff,7,1,1,40-40,0,4,1,0,1,0,,,7
25948,20031110,Masters_Cup,Roger_Federer,Juan_Carlos_Ferrero,98,1,0,5,1,40-AD,1,16,1,0,,2,1,JCF,c6 f29 f3 s3n@,,,6f29f3s3n@,,0,,6f29f3s3n@,,1,,1,0,6,,f29f3s3n@,False,False,False,False,True,False,f29f3s3n,f29f3s3,ffs,3,2,1,40-40,0,5,1,0,1,0,,,3
25965,20031012,Vienna,Roger_Federer,Carlos_Moya,13,0,0,1,0,40-15,1,2 (5),1,0,,2,1,CM,4 f28 f1*,,,4f28f1*,,0,,4f28f1*,,1,,1,0,4,,f28f1*,False,False,True,False,False,False,f28f1,f28f1,ff,2,2,1,GM,2,1,1,0,0,0,,,3
25967,20031012,Vienna,Roger_Federer,Carlos_Moya,15,0,0,1,1,15-0,1,3 (2),1,0,,1,2,RF,6+ f37 z3 b2n@,,,6+f37z3b2n@,,1,,6f37z3b2n@,,1,,1,0,6,,f37z3b2n@,False,False,False,False,True,False,f37z3b2n,f37z3b2,fzb,3,1,1,30-0,0,1,1,0,0,0,,,3
25978,20031012,Vienna,Roger_Federer,Carlos_Moya,26,0,0,2,2,15-0,1,5 (2),1,0,,1,2,RF,4+ b27 v3 b1 v2 b2 z3*,,,4+b27v3b1v2b2z3*,,1,,4b27v3b1v2b2z3*,,1,,1,0,4,,b27v3b1v2b2z3*,False,False,True,False,False,False,b27v3b1v2b2z3,b27v3b1v2b2z3,bvbvbz,6,1,1,30-0,0,2,2,0,0,0,,,7
25982,20031012,Vienna,Roger_Federer,Carlos_Moya,30,0,0,3,2,15-0,1,6 (2),1,0,,2,1,CM,6 f38 b3 s3 f3 b2d@,,,6f38b3s3f3b2d@,,0,,6f38b3s3f3b2d@,,1,,1,0,6,,f38b3s3f3b2d@,False,False,False,False,True,False,f38b3s3f3b2d,f38b3s3f3b2,fbsfb,5,2,1,30-0,0,3,2,0,0,0,,,5
25984,20031012,Vienna,Roger_Federer,Carlos_Moya,32,0,0,3,2,30-15,1,6 (4),1,0,,2,1,CM,4 s28 f+3 b2d@,,,4s28f+3b2d@,,0,,4s28f+3b2d@,,1,,1,0,4,,s28f+3b2d@,False,False,False,False,True,False,s28f3b2d,s28f3b2,sfb,3,2,1,40-15,0,3,2,0,0,0,,,3
25988,20031012,Vienna,Roger_Federer,Carlos_Moya,36,0,0,3,3,15-0,1,7 (2),1,0,,1,2,RF,5+ b37y3 s3w#,,,5+b37y3s3w#,,1,,5b37y3s3w#,,1,,1,0,5,,b37y3s3w#,False,False,False,True,False,False,b37y3s3w,b37y3s3,bys,3,1,1,30-0,0,3,3,0,0,0,,,3
25990,20031012,Vienna,Roger_Federer,Carlos_Moya,38,0,0,3,3,40-0,1,7 (4),1,0,,1,2,RF,5 f28 f2 f1n@,,,5f28f2f1n@,,0,,5f28f2f1n@,,1,,1,0,5,,f28f2f1n@,False,False,False,False,True,False,f28f2f1n,f28f2f1,fff,3,1,1,GM,1,4,3,0,0,0,,,3
25997,20031012,Vienna,Roger_Federer,Carlos_Moya,45,0,0,5,3,0-15,1,9 (2),1,0,,1,2,RF,4+ b28 z1 r2 z3*,,,4+b28z1r2z3*,,1,,4b28z1r2z3*,,1,,1,0,4,,b28z1r2z3*,False,False,True,False,False,False,b28z1r2z3,b28z1r2z3,bzrz,4,1,1,15-15,0,5,3,0,0,0,,,5
26009,20031012,Vienna,Roger_Federer,Carlos_Moya,57,1,0,0,1,15-0,1,11 (2),1,0,,1,2,RF,6+ f37 z3*,,,6+f37z3*,,1,,6f37z3*,,1,,1,0,6,,f37z3*,False,False,True,False,False,False,f37z3,f37z3,fz,2,1,1,30-0,0,0,1,0,1,0,,,3
26011,20031012,Vienna,Roger_Federer,Carlos_Moya,59,1,0,0,1,30-15,1,11 (4),1,0,,1,2,RF,6 f28 f+1 f1x#,,,6f28f+1f1x#,,0,,6f28f+1f1x#,,1,,1,0,6,,f28f+1f1x#,False,False,False,True,False,False,f28f1f1x,f28f1f1,fff,3,1,1,40-15,0,0,1,0,1,0,,,3
26012,20031012,Vienna,Roger_Federer,Carlos_Moya,60,1,0,0,1,40-15,1,11 (5),1,0,,1,2,RF,6 s28 f3*,,,6s28f3*,,0,,6s28f3*,,1,,1,0,6,,s28f3*,False,False,True,False,False,False,s28f3,s28f3,sf,2,1,1,GM,1,1,1,0,1,0,,,3
26026,20031012,Vienna,Roger_Federer,Carlos_Moya,74,1,0,3,1,40-15,1,14 (5),1,0,,2,1,CM,4 r28 f3 s3 f1 f2d@,,,4r28f3s3f1f2d@,,0,,4r28f3s3f1f2d@,,1,,1,0,4,,r28f3s3f1f2d@,False,False,False,False,True,False,r28f3s3f1f2d,r28f3s3f1f2,rfsff,5,2,1,GM,2,3,2,0,1,0,,,5
26030,20031012,Vienna,Roger_Federer,Carlos_Moya,78,1,0,3,2,30-15,1,15 (4),1,0,,1,2,RF,6+ f28 z1 f3w#,,,6+f28z1f3w#,,1,,6f28z1f3w#,,1,,1,0,6,,f28z1f3w#,False,False,False,True,False,False,f28z1f3w,f28z1f3,fzf,3,1,1,40-15,0,3,2,0,1,0,,,3
26033,20031012,Vienna,Roger_Federer,Carlos_Moya,81,1,0,4,2,15-0,1,16 (2),1,0,,2,1,CM,4 s37 f+3 s1n#,,,4s37f+3s1n#,,0,,4s37f+3s1n#,,1,,1,0,4,,s37f+3s1n#,False,False,False,True,False,False,s37f3s1n,s37f3s1,sfs,3,2,1,30-0,0,4,2,0,1,0,,,3
26039,20031012,Vienna,Roger_Federer,Carlos_Moya,87,1,0,4,2,40-AD,1,16 (8),1,0,,2,1,CM,4 b27 f1*,,,4b27f1*,,0,,4b27f1*,,1,,1,0,4,,b27f1*,False,False,True,False,False,False,b27f1,b27f1,bf,2,2,1,40-40,0,4,2,0,1,0,,,3
26041,20031012,Vienna,Roger_Federer,Carlos_Moya,89,1,0,4,2,40-AD,1,16 (10),1,0,,2,1,CM,6 f28 f3 b3 s3 b3 b3 b3 f3 b3 b1 f3n@,,,6f28f3b3s3b3b3b3f3b3b1f3n@,,0,,6f28f3b3s3b3b3b3f3b3b1f3n@,,1,,1,0,6,,f28f3b3s3b3b3b3f3b3b1f3n@,False,False,False,False,True,False,f28f3b3s3b3b3b3f3b3b1f3n,f28f3b3s3b3b3b3f3b3b1f3,ffbsbbbfbbf,11,2,1,40-40,0,4,2,0,1,0,,,11
26047,20031012,Vienna,Roger_Federer,Carlos_Moya,95,1,0,4,3,15-30,1,17 (4),1,0,,1,2,RF,6+ f37 z1 f2 r2*,,,6+f37z1f2r2*,,1,,6f37z1f2r2*,,1,,1,0,6,,f37z1f2r2*,False,False,True,False,False,False,f37z1f2r2,f37z1f2r2,fzfr,4,1,1,30-30,0,4,3,0,1,0,,,5
26055,20031012,Vienna,Roger_Federer,Carlos_Moya,103,1,0,4,3,AD-40,1,17 (12),1,0,,1,2,RF,4 b28 f1 f2 b3 s3 f3 s#,,,4b28f1f2b3s3f3s#,,0,,4b28f1f2b3s3f3s#,,1,,1,0,4,,b28f1f2b3s3f3s#,False,False,False,True,False,False,b28f1f2b3s3f3s,b28f1f2b3s3f3s,bffbsfs,7,1,1,GM,1,5,3,0,1,0,,,7
26061,20031012,Vienna,Roger_Federer,Carlos_Moya,109,2,0,0,0,0-15,1,19 (2),1,0,,1,2,RF,c6 f38 f3*,,,6f38f3*,,0,,6f38f3*,,1,,1,0,6,,f38f3*,False,False,True,False,False,False,f38f3,f38f3,ff,2,1,1,15-15,0,0,0,0,2,0,,,3
26067,20031012,Vienna,Roger_Federer,Carlos_Moya,115,2,0,0,0,AD-40,1,19 (8),1,0,,1,2,RF,4+ s38 j3*,,,4+s38j3*,,1,,4s38j3*,,1,,1,0,4,,s38j3*,False,False,True,False,False,False,s38j3,s38j3,sj,2,1,1,GM,1,1,0,0,2,0,,,3
26079,20031012,Vienna,Roger_Federer,Carlos_Moya,127,2,0,1,1,40-30,1,21 (6),1,0,,1,2,RF,4 b28 f3 s2n#,,,4b28f3s2n#,,0,,4b28f3s2n#,,1,,1,0,4,,b28f3s2n#,False,False,False,True,False,False,b28f3s2n,b28f3s2,bfs,3,1,1,GM,1,2,1,0,2,0,,,3
26097,20031012,Vienna,Roger_Federer,Carlos_Moya,145,2,0,3,3,40-15,1,25 (5),1,0,,1,2,RF,4 f27 f+3 m1 o1*,,,4f27f+3m1o1*,,0,,4f27f+3m1o1*,,1,,1,0,4,,f27f+3m1o1*,False,False,True,False,False,False,f27f3m1o1,f27f3m1o1,ffmo,4,1,1,GM,1,4,3,0,2,0,,,5
26119,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,5,0,0,0,0,40-15,1,1,1,0,,1,2,RF,4 f27 f3*,,,4f27f3*,,0,,4f27f3*,,1,,1,0,4,,f27f3*,False,False,True,False,False,False,f27f3,f27f3,ff,2,1,1,GM,1,1,0,0,0,0,,,3
26136,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,22,0,0,1,3,0-15,1,5,1,0,,1,2,RF,4 b37 b1 f1n#,,,4b37b1f1n#,,0,,4b37b1f1n#,,1,,1,0,4,,b37b1f1n#,False,False,False,True,False,False,b37b1f1n,b37b1f1,bbf,3,1,1,15-15,0,1,3,0,0,0,,,3
26138,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,24,0,0,1,3,30-15,1,5,1,0,,1,2,RF,4 b19 f1*,,,4b19f1*,,0,,4b19f1*,,1,,1,0,4,,b19f1*,False,False,True,False,False,False,b19f1,b19f1,bf,2,1,1,40-15,0,1,3,0,0,0,,,3
26141,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,27,0,0,2,3,15-0,1,6,1,0,,2,1,AR,4 s37 f+3 s3 o3*,,,4s37f+3s3o3*,,0,,4s37f+3s3o3*,,1,,1,0,4,,s37f+3s3o3*,False,False,True,False,False,False,s37f3s3o3,s37f3s3o3,sfso,4,2,1,30-0,0,2,3,0,0,0,,,5
26175,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,61,0,1,0,0,AD-40,1,11,1,0,,1,2,RF,6 r38 j1 f1 v3*,,,6r38j1f1v3*,,0,,6r38j1f1v3*,,1,,1,0,6,,r38j1f1v3*,False,False,True,False,False,False,r38j1f1v3,r38j1f1v3,rjfv,4,1,1,GM,1,1,0,0,0,1,,,5
26181,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,67,0,1,1,0,40-30,1,12,1,0,,2,1,AR,4 s38 f1 f2 f1 f1 f3*,,Net Cord winner,4s38f1f2f1f1f3*,,0,,4s38f1f2f1f1f3*,,1,,1,0,4,,s38f1f2f1f1f3*,False,False,True,False,False,False,s38f1f2f1f1f3,s38f1f2f1f1f3,sfffff,6,2,1,GM,2,1,1,0,0,1,,,7
26183,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,69,0,1,1,1,15-0,1,13,1,0,,1,2,RF,4 b39 f2 f3 b3 f3x@,,,4b39f2f3b3f3x@,,0,,4b39f2f3b3f3x@,,1,,1,0,4,,b39f2f3b3f3x@,False,False,False,False,True,False,b39f2f3b3f3x,b39f2f3b3f3,bffbf,5,1,1,30-0,0,1,1,0,0,1,,,5
26185,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,71,0,1,1,1,30-15,1,13,1,0,,1,2,RF,6 f38 f2 f1d@,,,6f38f2f1d@,,0,,6f38f2f1d@,,1,,1,0,6,,f38f2f1d@,False,False,False,False,True,False,f38f2f1d,f38f2f1,fff,3,1,1,40-15,0,1,1,0,0,1,,,3
26186,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,72,0,1,1,1,40-15,1,13,1,0,,1,2,RF,6 b19 f3*,,,6b19f3*,,0,,6b19f3*,,1,,1,0,6,,b19f3*,False,False,True,False,False,False,b19f3,b19f3,bf,2,1,1,GM,1,2,1,0,0,1,,,3
26215,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,101,0,1,5,3,15-0,1,19,1,0,,1,2,RF,6 f37 b+1 f1 v3*,,,6f37b+1f1v3*,,0,,6f37b+1f1v3*,,1,,1,0,6,,f37b+1f1v3*,False,False,True,False,False,False,f37b1f1v3,f37b1f1v3,fbfv,4,1,1,30-0,0,5,3,0,0,1,,,5
26231,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,117,1,1,2,0,0-15,1,22,1,0,,2,1,AR,5 s38 f+3 b2 v1*,,,5s38f+3b2v1*,,0,,5s38f+3b2v1*,,1,,1,0,5,,s38f+3b2v1*,False,False,True,False,False,False,s38f3b2v1,s38f3b2v1,sfbv,4,2,1,15-15,0,2,0,0,1,1,,,5
26233,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,119,1,1,2,0,30-15,1,22,1,0,,2,1,AR,6 r18 f1 f1 f2 s3 b3 b3 b3 b@,,,6r18f1f1f2s3b3b3b3b@,,0,,6r18f1f1f2s3b3b3b3b@,,1,,1,0,6,,r18f1f1f2s3b3b3b3b@,False,False,False,False,True,False,r18f1f1f2s3b3b3b3b,r18f1f1f2s3b3b3b3b,rfffsbbbb,9,2,1,40-15,0,2,0,0,1,1,,,9
26244,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,130,1,1,2,1,40-AD,1,23,1,0,,1,2,RF,6 f28 f1 f3 f1 f1 f3*,,,6f28f1f3f1f1f3*,,0,,6f28f1f3f1f1f3*,,1,,1,0,6,,f28f1f3f1f1f3*,False,False,True,False,False,False,f28f1f3f1f1f3,f28f1f3f1f1f3,ffffff,6,1,1,40-40,0,2,1,0,1,1,,,7
26246,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,132,1,1,2,1,AD-40,1,23,1,0,,1,2,RF,6 f27 f+1 l2 o3*,,,6f27f+1l2o3*,,0,,6f27f+1l2o3*,,1,,1,0,6,,f27f+1l2o3*,False,False,True,False,False,False,f27f1l2o3,f27f1l2o3,fflo,4,1,1,GM,1,3,1,0,1,1,,,5
26252,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,138,1,1,3,2,15-0,1,25,1,0,,1,2,RF,4+ b27 v3 m3 o1*,,,4+b27v3m3o1*,,1,,4b27v3m3o1*,,1,,1,0,4,,b27v3m3o1*,False,False,True,False,False,False,b27v3m3o1,b27v3m3o1,bvmo,4,1,1,30-0,0,3,2,0,1,1,,,5
26256,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,142,1,1,3,2,30-40,1,25,1,0,,1,2,RF,6 f28 f3 b2 f1 f1 r2 b3 f3 b3 s2 f1 f1 f3 b3 b3 b3 b3 s2 f3 s3 b+3 b3*,,,6f28f3b2f1f1r2b3f3b3s2f1f1f3b3b3b3b3s2f3s3b+3b3*,,0,,6f28f3b2f1f1r2b3f3b3s2f1f1f3b3b3b3b3s2f3s3b+3b3*,,1,,1,0,6,,f28f3b2f1f1r2b3f3b3s2f1f1f3b3b3b3b3s2f3s3b+3b3*,False,False,True,False,False,False,f28f3b2f1f1r2b3f3b3s2f1f1f3b3b3b3b3s2f3s3b3b3,f28f3b2f1f1r2b3f3b3s2f1f1f3b3b3b3b3s2f3s3b3b3,ffbffrbfbsfffbbbbsfsbb,22,1,1,40-40,0,3,2,0,1,1,,,23
26274,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,160,1,1,4,4,30-15,1,28,1,0,,2,1,AR,4 s37 f+3 b3w@,,,4s37f+3b3w@,,0,,4s37f+3b3w@,,1,,1,0,4,,s37f+3b3w@,False,False,False,False,True,False,s37f3b3w,s37f3b3,sfb,3,2,1,40-15,0,4,4,0,1,1,,,3
26283,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,169,1,1,5,5,30-15,1,30,1,0,,2,1,AR,4 s28 f+3 b1 v1*,,,4s28f+3b1v1*,,0,,4s28f+3b1v1*,,1,,1,0,4,,s28f+3b1v1*,False,False,True,False,False,False,s28f3b1v1,s28f3b1v1,sfbv,4,2,1,40-15,0,5,5,0,1,1,,,5
26289,20030809,Canada_Masters,Roger_Federer,Andy_Roddick,175,1,1,5,6,40-15,1,31,1,0,,1,2,RF,4 f29 b2 b3 b3 b3x@,,,4f29b2b3b3b3x@,,0,,4f29b2b3b3b3x@,,1,,1,0,4,,f29b2b3b3b3x@,False,False,False,False,True,False,f29b2b3b3b3x,f29b2b3b3b3,fbbbb,5,1,1,GM,1,6,6,0,1,1,,,5
26291,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,2,0,0,0,0,15-0,1,1,1,0,,1,2,RF,6+ f27 z1 f3w#,,,6+f27z1f3w#,,1,,6f27z1f3w#,,1,,1,0,6,,f27z1f3w#,False,False,False,True,False,False,f27z1f3w,f27z1f3,fzf,3,1,1,30-0,0,0,0,0,0,0,,,3
26296,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,7,0,0,1,0,0-15,1,2,1,0,,2,1,TR,6 f37 b2 f3 f1*,,,6f37b2f3f1*,,0,,6f37b2f3f1*,,1,,1,0,6,,f37b2f3f1*,False,False,True,False,False,False,f37b2f3f1,f37b2f3f1,fbff,4,2,1,15-15,0,1,0,0,0,0,,,5
26298,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,9,0,0,1,0,30-15,1,2,1,0,,2,1,TR,4+ b28 z1 f1w#,,,4+b28z1f1w#,,1,,4b28z1f1w#,,1,,1,0,4,,b28z1f1w#,False,False,False,True,False,False,b28z1f1w,b28z1f1,bzf,3,2,1,40-15,0,1,0,0,0,0,,,3
26302,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,13,0,0,1,0,AD-40,1,2,1,0,,2,1,TR,4 s28 f+1 f3d#,,,4s28f+1f3d#,,0,,4s28f+1f3d#,,1,,1,0,4,,s28f+1f3d#,False,False,False,True,False,False,s28f1f3d,s28f1f3,sff,3,2,1,GM,2,1,1,0,0,0,,,3
26307,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,18,0,0,1,1,15-40,1,3,1,0,,1,2,RF,4+ r27 z3 m2 o2 l2 o3*,,,4+r27z3m2o2l2o3*,,1,,4r27z3m2o2l2o3*,,1,,1,0,4,,r27z3m2o2l2o3*,False,False,True,False,False,False,r27z3m2o2l2o3,r27z3m2o2l2o3,rzmolo,6,1,1,30-40,0,1,1,0,0,0,,,7
26316,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,27,0,0,2,1,40-0,1,4,1,0,,2,1,TR,6 f29 f2 f1w@,,,6f29f2f1w@,,0,,6f29f2f1w@,,1,,1,0,6,,f29f2f1w@,False,False,False,False,True,False,f29f2f1w,f29f2f1,fff,3,2,1,GM,2,2,2,0,0,0,,,3
26323,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,34,0,0,3,2,15-0,1,6,1,0,,2,1,TR,4 s27 f+1 f3 z3*,,,4s27f+1f3z3*,,0,,4s27f+1f3z3*,,1,,1,0,4,,s27f+1f3z3*,False,False,True,False,False,False,s27f1f3z3,s27f1f3z3,sffz,4,2,1,30-0,0,3,2,0,0,0,,,5
26329,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,40,0,0,3,2,AD-40,1,6,1,0,,2,1,TR,5 f37 f1 f3n#,,,5f37f1f3n#,,0,,5f37f1f3n#,,1,,1,0,5,,f37f1f3n#,False,False,False,True,False,False,f37f1f3n,f37f1f3,fff,3,2,1,GM,2,3,3,0,0,0,,,3
26335,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,46,0,0,4,3,15-0,1,8,1,0,,2,1,TR,5 f27 f+1 f1u-2*,,,5f27f+1f1u-2*,,0,,5f27f+1f1u-2*,,1,,1,0,5,,f27f+1f1u-2*,False,False,True,False,False,False,f27f1f1u2,f27f1f1u2,fffu,4,2,1,30-0,0,4,3,0,0,0,,,5
26349,20030804,Canada_Masters,Roger_Federer,Tommy_Robredo,60,0,0,5,4,15-30,1,10,1,0,,2,1,TR,4 s28 f3 s1 o-3*,,,4s28f3s1o-3*,,0,,4s28f3s1o-3*,,1,,1,0,4,,s28f3s1o-3*,False,False,True,False,False,False,s28f3s1o3,s28f3s1o3,sfso,4,2,1,30-30,0,5,4,0,0,0,,,5
