,match_id,Tournament,P1,P2,Pt,Set1,Set2,Gm1,Gm2,Pts,SrvDceSide,Gm#,TbSet,TB?,TBpt,Svr,Ret,Serving,1st,2nd,Notes,1stNoLet,2ndNoLet,1stSV,2ndSV,1stNoSV,2ndNoSV,1stIn,2ndIn,isRally1st,isRally2nd,Sv1,Sv2,Rally,isAce,isUnret,isRallyWinner,isForced,isUnforced,isDouble,rallyNoSpec,rallyNoError,rallyNoDirection,rallyLen,PtWinner,isSvrWinner,PtsAfter,GmW,Gm1.1,Gm2.1,SetW,Set1.1,Set2.1,RevTB,TBrev,rallyCount
693,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,171,2,0,4,4,30-0,0,29,1,0,,1,2,RF,4 f18 f+3 m3 o=1 f3d#,,,4f18f+3m3o=1f3d#,,0,,4f18f+3m3o=1f3d#,,1,,1,0,4,,f18f+3m3o=1f3d#,False,False,False,True,False,False,f18f3m3o1f3d,f18f3m3o1f3,ffmof,5,1,1,40-0,0,4,4,0,2,0,,,5
699,20180120,Australian_Open,Roger_Federer,Richard_Gasquet,177,2,0,5,4,30-30,0,30,1,0,,2,1,RG,6 s27 b+3 b1n#,,,6s27b+3b1n#,,0,,6s27b+3b1n#,,1,,1,0,6,,s27b+3b1n#,False,False,False,True,False,False,s27b3b1n,s27b3b1,sbb,3,2,1,40-30,0,5,4,0,2,0,,,3
719,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,13,0,0,1,1,30-0,0,3,1,0,,1,2,RF,6 s;28 f+3 b1 v1*,,,6s;28f+3b1v1*,,0,,6s;28f+3b1v1*,,1,,1,0,6,,s;28f+3b1v1*,False,False,True,False,False,False,s28f3b1v1,s28f3b1v1,sfbv,4,1,1,40-0,0,1,1,0,0,0,,,5
742,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,36,0,0,4,2,15-15,0,7,1,0,,1,2,RF,6 s28 j+3*,,,6s28j+3*,,0,,6s28j+3*,,1,,1,0,6,,s28j+3*,False,False,True,False,False,False,s28j3,s28j3,sj,2,1,1,30-15,0,4,2,0,0,0,,,3
745,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,39,0,0,5,2,0-0,0,8,1,0,,2,1,AB,6 s28 f1 f1 f1 f3 b3 s3 s3 s3 s2 f3n@,,,6s28f1f1f1f3b3s3s3s3s2f3n@,,0,,6s28f1f1f1f3b3s3s3s3s2f3n@,,1,,1,0,6,,s28f1f1f1f3b3s3s3s3s2f3n@,False,False,False,False,True,False,s28f1f1f1f3b3s3s3s3s2f3n,s28f1f1f1f3b3s3s3s3s2f3,sffffbssssf,11,2,1,15-0,0,5,2,0,0,0,,,11
785,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,79,1,0,3,1,40-40,0,14,1,0,,2,1,AB,6 s27 f-3*,,,6s27f-3*,,0,,6s27f-3*,,1,,1,0,6,,s27f-3*,False,False,True,False,False,False,s27f3,s27f3,sf,2,2,1,AD-40,0,3,1,0,1,0,,,3
787,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,81,1,0,3,2,0-0,0,15,1,0,,1,2,RF,6 b17 f+1*,,,6b17f+1*,,0,,6b17f+1*,,1,,1,0,6,,b17f+1*,False,False,True,False,False,False,b17f1,b17f1,bf,2,1,1,15-0,0,3,2,0,1,0,,,3
789,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,83,1,0,3,2,30-0,0,15,1,0,,1,2,RF,4 f17 f+2 m2d#,,Could've been an impressive lob winner just missed it.,4f17f+2m2d#,,0,,4f17f+2m2d#,,1,,1,0,4,,f17f+2m2d#,False,False,False,True,False,False,f17f2m2d,f17f2m2,ffm,3,1,1,40-0,0,3,2,0,1,0,,,3
812,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,106,1,0,5,3,40-40,0,18,1,0,,2,1,AB,4 f18 f3 b2 f2 b2 b3 b2 f1 f1 f1 r2 f3y1 f-1*,,The drop shot was too high but still fairly tough due to the surprise element - Bedene's FH winner just clipped the line.,4f18f3b2f2b2b3b2f1f1f1r2f3y1f-1*,,0,,4f18f3b2f2b2b3b2f1f1f1r2f3y1f-1*,,1,,1,0,4,,f18f3b2f2b2b3b2f1f1f1r2f3y1f-1*,False,False,True,False,False,False,f18f3b2f2b2b3b2f1f1f1r2f3y1f1,f18f3b2f2b2b3b2f1f1f1r2f3y1f1,ffbfbbbfffrfyf,14,2,1,AD-40,0,5,3,0,1,0,,,15
818,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,112,1,0,5,4,30-30,0,19,1,0,,1,2,RF,6 s27 f-1 f2n#,,,6s27f-1f2n#,,0,,6s27f-1f2n#,,1,,1,0,6,,s27f-1f2n#,False,False,False,True,False,False,s27f1f2n,s27f1f2,sff,3,1,1,40-30,0,5,4,0,1,0,,,3
827,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,121,2,0,0,1,30-0,0,21,1,0,,1,2,RF,4+ f29 v3*,,,4+f29v3*,,1,,4f29v3*,,1,,1,0,4,,f29v3*,False,False,True,False,False,False,f29v3,f29v3,fv,2,1,1,40-0,0,0,1,0,2,0,,,3
839,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,133,2,0,2,1,0-0,0,23,1,0,,1,2,RF,6+ b18 v3 m2 o1*,,,6+b18v3m2o1*,,1,,6b18v3m2o1*,,1,,1,0,6,,b18v3m2o1*,False,False,True,False,False,False,b18v3m2o1,b18v3m2o1,bvmo,4,1,1,15-0,0,2,1,0,2,0,,,5
844,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,138,2,0,3,1,0-0,0,24,1,0,,2,1,AB,6 b27 f3 s3n#,,,6b27f3s3n#,,0,,6b27f3s3n#,,1,,1,0,6,,b27f3s3n#,False,False,False,True,False,False,b27f3s3n,b27f3s3,bfs,3,2,1,15-0,0,3,1,0,2,0,,,3
846,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,140,2,0,3,1,15-15,0,24,1,0,,2,1,AB,4 f28 f1 r2 f3 s3n#,,Federer grunts trying to get to the ball he was clearly late to (silly).,4f28f1r2f3s3n#,,0,,4f28f1r2f3s3n#,,1,,1,0,4,,f28f1r2f3s3n#,False,False,False,True,False,False,f28f1r2f3s3n,f28f1r2f3s3,ffrfs,5,2,1,30-15,0,3,1,0,2,0,,,5
856,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,150,2,0,3,2,40-40,0,25,1,0,,1,2,RF,4 f18 f1 f2d@,,Another strong return by Bedene but Federer gets it back deep and Bedene overhits the next shot.,4f18f1f2d@,,0,,4f18f1f2d@,,1,,1,0,4,,f18f1f2d@,False,False,False,False,True,False,f18f1f2d,f18f1f2,fff,3,1,1,AD-40,0,3,2,0,2,0,,,3
858,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,152,2,0,4,2,0-0,0,26,1,0,,2,1,AB,4 f29 f2 f2 f1 f3n@,,,4f29f2f2f1f3n@,,0,,4f29f2f2f1f3n@,,1,,1,0,4,,f29f2f2f1f3n@,False,False,False,False,True,False,f29f2f2f1f3n,f29f2f2f1f3,fffff,5,2,1,15-0,0,4,2,0,2,0,,,5
862,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,156,2,0,4,2,30-30,0,26,1,0,,2,1,AB,6 b27 f+1 l1w#,,,6b27f+1l1w#,,0,,6b27f+1l1w#,,1,,1,0,6,,b27f+1l1w#,False,False,False,True,False,False,b27f1l1w,b27f1l1,bfl,3,2,1,40-30,0,4,2,0,2,0,,,3
864,20180116,Australian_Open,Roger_Federer,Aljaz_Bedene,158,2,0,4,2,40-40,0,26,1,0,,2,1,AB,4 f29 f2 b1 r3 b+3 b1*,,,4f29f2b1r3b+3b1*,,0,,4f29f2b1r3b+3b1*,,1,,1,0,4,,f29f2b1r3b+3b1*,False,False,True,False,False,False,f29f2b1r3b3b1,f29f2b1r3b3b1,ffbrbb,6,2,1,AD-40,0,4,2,0,2,0,,,7
896,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,19,0,0,1,0,40-40,0,2,1,0,,2,1,AZ,5 f18 f1 f1w@,,,5f18f1f1w@,,0,,5f18f1f1w@,,1,,1,0,5,,f18f1f1w@,False,False,False,False,True,False,f18f1f1w,f18f1f1,fff,3,2,1,AD-40,0,1,0,0,0,0,,,3
913,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,36,0,0,2,1,15-15,0,4,1,0,,2,1,AZ,5 s38 b3 b1n@,,,5s38b3b1n@,,0,,5s38b3b1n@,,1,,1,0,5,,s38b3b1n@,False,False,False,False,True,False,s38b3b1n,s38b3b1,sbb,3,2,1,30-15,0,2,1,0,0,0,,,3
930,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,53,0,0,3,3,15-15,0,7,1,0,,1,2,RF,4 r29u1 r2 v3*,,,4r29u1r2v3*,,0,,4r29u1r2v3*,,1,,1,0,4,,r29u1r2v3*,False,False,True,False,False,False,r29u1r2v3,r29u1r2v3,rurv,4,1,1,30-15,0,3,3,0,0,0,,,5
959,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,82,0,0,6,5,15-15,0,12,1,0,,2,1,AZ,6 s27 b3*,,,6s27b3*,,0,,6s27b3*,,1,,1,0,6,,s27b3*,False,False,True,False,False,False,s27b3,s27b3,sb,2,2,1,30-15,0,6,5,0,0,0,,,3
963,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,86,0,0,6,5,40-40,0,12,1,0,,2,1,AZ,6 s28 b3 b1w@,,,6s28b3b1w@,,0,,6s28b3b1w@,,1,,1,0,6,,s28b3b1w@,False,False,False,False,True,False,s28b3b1w,s28b3b1,sbb,3,2,1,AD-40,0,6,5,0,0,0,,,3
975,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,109,0,1,2,0,0-0,0,16,1,0,,2,1,AZ,5 b29 f;3 b3 b3 f3 b2 f1w@,,,5b29f;3b3b3f3b2f1w@,,0,,5b29f;3b3b3f3b2f1w@,,1,,1,0,5,,b29f;3b3b3f3b2f1w@,False,False,False,False,True,False,b29f3b3b3f3b2f1w,b29f3b3b3f3b2f1,bfbbfbf,7,2,1,15-0,0,2,0,0,0,1,,,7
1000,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,134,1,1,0,0,0-0,0,20,1,0,,2,1,AZ,6 s27 f-3*,,,6s27f-3*,,0,,6s27f-3*,,1,,1,0,6,,s27f-3*,False,False,True,False,False,False,s27f3,s27f3,sf,2,2,1,15-0,0,0,0,0,1,1,,,3
1019,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,153,1,1,2,1,0-0,0,23,1,0,,1,2,RF,4 f;28 b3+ s1d#,,,4f;28b3+s1d#,,0,,4f;28b3+s1d#,,1,,1,0,4,,f;28b3+s1d#,False,False,False,True,False,False,f28b3s1d,f28b3s1,fbs,3,1,1,15-0,0,2,1,0,1,1,,,3
1028,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,162,1,1,3,1,30-30,0,24,1,0,,2,1,AZ,6 s18 f3+ b2 v3 b1n#,,,6s18f3+b2v3b1n#,,0,,6s18f3+b2v3b1n#,,1,,1,0,6,,s18f3+b2v3b1n#,False,False,False,True,False,False,s18f3b2v3b1n,s18f3b2v3b1,sfbvb,5,2,1,40-30,0,3,1,0,1,1,,,5
1048,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,182,1,1,5,2,0-0,0,27,1,0,,1,2,RF,6+ m28 o3*,,,6+m28o3*,,1,,6m28o3*,,1,,1,0,6,,m28o3*,False,False,True,False,False,False,m28o3,m28o3,mo,2,1,1,15-0,0,5,2,0,1,1,,,3
1050,20180106,Hopman_Cup,Roger_Federer,Alexander_Zverev,184,1,1,5,2,30-0,0,27,1,0,,1,2,RF,6+ b28 h3*,,,6+b28h3*,,1,,6b28h3*,,1,,1,0,6,,b28h3*,False,False,True,False,False,False,b28h3,b28h3,bh,2,1,1,40-0,0,5,2,0,1,1,,,3
1065,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,14,0,0,1,0,40-40,0,2,1,0,,2,1,NK,6 b27 b+3 b2n#,,,6b27b+3b2n#,,0,,6b27b+3b2n#,,1,,1,0,6,,b27b+3b2n#,False,False,False,True,False,False,b27b3b2n,b27b3b2,bbb,3,2,1,AD-40,0,1,0,0,0,0,,,3
1076,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,25,0,0,2,1,30-30,0,4,1,0,,2,1,NK,6 s27 f-1*,,,6s27f-1*,,0,,6s27f-1*,,1,,1,0,6,,s27f-1*,False,False,True,False,False,False,s27f1,s27f1,sf,2,2,1,40-30,0,2,1,0,0,0,,,3
1088,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,37,0,0,2,2,0-0,0,5,1,0,,1,2,RF,4 f27 f+3 b3n#,,,4f27f+3b3n#,,0,,4f27f+3b3n#,,1,,1,0,4,,f27f+3b3n#,False,False,False,True,False,False,f27f3b3n,f27f3b3,ffb,3,1,1,15-0,0,2,2,0,0,0,,,3
1099,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,48,0,0,3,3,0-30,0,7,1,0,,1,2,RF,4 r27 f+1 f3 z3 s2 z2 f2d#,,,4r27f+1f3z3s2z2f2d#,,0,,4r27f+1f3z3s2z2f2d#,,1,,1,0,4,,r27f+1f3z3s2z2f2d#,False,False,False,True,False,False,r27f1f3z3s2z2f2d,r27f1f3z3s2z2f2,rffzszf,7,1,1,15-30,0,3,3,0,0,0,,,7
1103,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,52,0,0,3,4,0-0,0,8,1,0,,2,1,NK,6 b27 f3*,,,6b27f3*,,0,,6b27f3*,,1,,1,0,6,,b27f3*,False,False,True,False,False,False,b27f3,b27f3,bf,2,2,1,15-0,0,3,4,0,0,0,,,3
1110,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,59,0,0,3,5,15-15,0,9,1,0,,1,2,RF,4 f28 f2 b2 f+1 f2 v3 m2 o1*,,,4f28f2b2f+1f2v3m2o1*,,0,,4f28f2b2f+1f2v3m2o1*,,1,,1,0,4,,f28f2b2f+1f2v3m2o1*,False,False,True,False,False,False,f28f2b2f1f2v3m2o1,f28f2b2f1f2v3m2o1,ffbffvmo,8,1,1,30-15,0,3,5,0,0,0,,,9
1114,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,63,0,0,3,5,40-40,0,9,1,0,,1,2,RF,6 b28 f2 b2n@,,,6b28f2b2n@,,0,,6b28f2b2n@,,1,,1,0,6,,b28f2b2n@,False,False,False,False,True,False,b28f2b2n,b28f2b2,bfb,3,1,1,AD-40,0,3,5,0,0,0,,,3
1118,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,67,0,0,3,5,40-40,0,9,1,0,,1,2,RF,4 f28 f1 r2d#,,,4f28f1r2d#,,0,,4f28f1r2d#,,1,,1,0,4,,f28f1r2d#,False,False,False,True,False,False,f28f1r2d,f28f1r2,ffr,3,1,1,AD-40,0,3,5,0,0,0,,,3
1140,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,109,1,0,0,0,30-0,0,14,1,0,,2,1,NK,6 s28 f+1 f2n#,,,6s28f+1f2n#,,0,,6s28f+1f2n#,,1,,1,0,6,,s28f+1f2n#,False,False,False,True,False,False,s28f1f2n,s28f1f2,sff,3,2,1,40-0,0,0,0,0,1,0,,,3
1150,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,119,1,0,1,1,0-0,0,16,1,0,,2,1,NK,4+ f28 z3*,,,4+f28z3*,,1,,4f28z3*,,1,,1,0,4,,f28z3*,False,False,True,False,False,False,f28z3,f28z3,fz,2,2,1,15-0,0,1,1,0,1,0,,,3
1152,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,121,1,0,1,1,15-15,0,16,1,0,,2,1,NK,4 f27 f1*,,,4f27f1*,,0,,4f27f1*,,1,,1,0,4,,f27f1*,False,False,True,False,False,False,f27f1,f27f1,ff,2,2,1,30-15,0,1,1,0,1,0,,,3
1159,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,128,1,0,2,2,0-0,0,18,1,0,,2,1,NK,4 f;17 f1*,,,4f;17f1*,,0,,4f;17f1*,,1,,1,0,4,,f;17f1*,False,False,True,False,False,False,f17f1,f17f1,ff,2,2,1,15-0,0,2,2,0,1,0,,,3
1173,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,142,1,0,3,3,40-40,0,20,1,0,,2,1,NK,5 b18 f1 f1w#,,,5b18f1f1w#,,0,,5b18f1f1w#,,1,,1,0,5,,b18f1f1w#,False,False,False,True,False,False,b18f1f1w,b18f1f1,bff,3,2,1,AD-40,0,3,3,0,1,0,,,3
1184,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,153,1,0,4,5,0-0,0,23,1,0,,1,2,RF,5 b28 f3*,,,5b28f3*,,0,,5b28f3*,,1,,1,0,5,,b28f3*,False,False,True,False,False,False,b28f3,b28f3,bf,2,1,1,15-0,0,4,5,0,1,0,,,3
1196,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,165,1,0,5,5,40-40,0,24,1,0,,2,1,NK,5 s27 f+3 b2d@,,,5s27f+3b2d@,,0,,5s27f+3b2d@,,1,,1,0,5,,s27f+3b2d@,False,False,False,False,True,False,s27f3b2d,s27f3b2,sfb,3,2,1,AD-40,0,5,5,0,1,0,,,3
1200,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,169,1,0,5,6,15-15,0,25,1,0,,1,2,RF,6 b18 j+1 r3 z2 f2 v3*,,,6b18j+1r3z2f2v3*,,0,,6b18j+1r3z2f2v3*,,1,,1,0,6,,b18j+1r3z2f2v3*,False,False,True,False,False,False,b18j1r3z2f2v3,b18j1r3z2f2v3,bjrzfv,6,1,1,30-15,0,5,6,0,1,0,,,7
1203,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,192,1,1,0,0,0-0,0,27,1,0,,1,2,RF,c5 b38 b3 b2n#,,,5b38b3b2n#,,0,,5b38b3b2n#,,1,,1,0,5,,b38b3b2n#,False,False,False,True,False,False,b38b3b2n,b38b3b2,bbb,3,1,1,15-0,0,0,0,0,1,1,,,3
1218,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,207,1,1,2,1,0-0,0,30,1,0,,2,1,NK,6 b27 f+1*,,,6b27f+1*,,0,,6b27f+1*,,1,,1,0,6,,b27f+1*,False,False,True,False,False,False,b27f1,b27f1,bf,2,2,1,15-0,0,2,1,0,1,1,,,3
1224,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,213,1,1,2,1,40-40,0,30,1,0,,2,1,NK,4 r27 f+1 f2 v3 b3w#,,,4r27f+1f2v3b3w#,,0,,4r27f+1f2v3b3w#,,1,,1,0,4,,r27f+1f2v3b3w#,False,False,False,True,False,False,r27f1f2v3b3w,r27f1f2v3b3,rffvb,5,2,1,AD-40,0,2,1,0,1,1,,,5
1230,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,219,1,1,2,2,15-15,0,31,1,0,,1,2,RF,6 b28 f3 b3 b+1 f2d#,,,6b28f3b3b+1f2d#,,0,,6b28f3b3b+1f2d#,,1,,1,0,6,,b28f3b3b+1f2d#,False,False,False,True,False,False,b28f3b3b1f2d,b28f3b3b1f2,bfbbf,5,1,1,30-15,0,2,2,0,1,1,,,5
1239,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,228,1,1,3,3,0-0,0,33,1,0,,1,2,RF,4 f27 f+2 m1 o3*,,,4f27f+2m1o3*,,0,,4f27f+2m1o3*,,1,,1,0,4,,f27f+2m1o3*,False,False,True,False,False,False,f27f2m1o3,f27f2m1o3,ffmo,4,1,1,15-0,0,3,3,0,1,1,,,5
1261,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,250,1,1,5,5,0-0,0,37,1,0,,1,2,RF,5 b27 b1 f2 f3*,,,5b27b1f2f3*,,0,,5b27b1f2f3*,,1,,1,0,5,,b27b1f2f3*,False,False,True,False,False,False,b27b1f2f3,b27b1f2f3,bbff,4,1,1,15-0,0,5,5,0,1,1,,,5
1263,20170401,Miami_Masters,Roger_Federer,Nick_Kyrgios,252,1,1,5,5,30-0,0,37,1,0,,1,2,RF,5 b38 b;2 f3w@,,,5b38b;2f3w@,,0,,5b38b;2f3w@,,1,,1,0,5,,b38b;2f3w@,False,False,False,False,True,False,b38b2f3w,b38b2f3,bbf,3,1,1,40-0,0,5,5,0,1,1,,,3
1270,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,1,0,0,0,0,0-0,0,1,1,0,,1,2,RF,6 s27 f+3 b3 z2*,,,6s27f+3b3z2*,,0,,6s27f+3b3z2*,,1,,1,0,6,,s27f+3b3z2*,False,False,True,False,False,False,s27f3b3z2,s27f3b3z2,sfbz,4,1,1,15-0,0,0,0,0,0,0,,,5
1308,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,39,0,0,4,3,30-0,0,8,1,0,,2,1,SW,4 r28 f1 f1n@,,,4r28f1f1n@,,0,,4r28f1f1n@,,1,,1,0,4,,r28f1f1n@,False,False,False,False,True,False,r28f1f1n,r28f1f1,rff,3,2,1,40-0,0,4,3,0,0,0,,,3
1310,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,41,0,0,4,4,0-0,0,9,1,0,,1,2,RF,4 f27 b+;3 s2n#,,,4f27b+;3s2n#,,0,,4f27b+;3s2n#,,1,,1,0,4,,f27b+;3s2n#,False,False,False,True,False,False,f27b3s2n,f27b3s2,fbs,3,1,1,15-0,0,4,4,0,0,0,,,3
1314,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,45,0,0,4,4,30-30,0,9,1,0,,1,2,RF,5 s28 f+3 b1 v2*,,,5s28f+3b1v2*,,0,,5s28f+3b1v2*,,1,,1,0,5,,s28f+3b1v2*,False,False,True,False,False,False,s28f3b1v2,s28f3b1v2,sfbv,4,1,1,40-30,0,4,4,0,0,0,,,5
1318,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,49,0,0,5,4,15-15,0,10,1,0,,2,1,SW,4 r27 f1*,,,4r27f1*,,0,,4r27f1*,,1,,1,0,4,,r27f1*,False,False,True,False,False,False,r27f1,r27f1,rf,2,2,1,30-15,0,5,4,0,0,0,,,3
1330,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,61,1,0,0,1,15-15,0,12,1,0,,2,1,SW,5 b28 f1 f1w@,,,5b28f1f1w@,,0,,5b28f1f1w@,,1,,1,0,5,,b28f1f1w@,False,False,False,False,True,False,b28f1f1w,b28f1f1,bff,3,2,1,30-15,0,0,1,0,1,0,,,3
1347,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,78,1,0,1,2,0-30,0,14,1,0,,2,1,SW,4 r28 f+3 s2 z2 f3n@,,,4r28f+3s2z2f3n@,,0,,4r28f+3s2z2f3n@,,1,,1,0,4,,r28f+3s2z2f3n@,False,False,False,False,True,False,r28f3s2z2f3n,r28f3s2z2f3,rfszf,5,2,1,15-30,0,1,2,0,1,0,,,5
1366,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,97,1,0,3,3,15-15,0,17,1,0,,1,2,RF,4 r29 b+3 s2 z3*,,,4r29b+3s2z3*,,0,,4r29b+3s2z3*,,1,,1,0,4,,r29b+3s2z3*,False,False,True,False,False,False,r29b3s2z3,r29b3s2z3,rbsz,4,1,1,30-15,0,3,3,0,1,0,,,5
1368,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,99,1,0,3,3,30-30,0,17,1,0,,1,2,RF,4+ f17 v2 m2 o2 f1x#,,,4+f17v2m2o2f1x#,,1,,4f17v2m2o2f1x#,,1,,1,0,4,,f17v2m2o2f1x#,False,False,False,True,False,False,f17v2m2o2f1x,f17v2m2o2f1,fvmof,5,1,1,40-30,0,3,3,0,1,0,,,5
1370,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,101,1,0,4,3,0-0,0,18,1,0,,2,1,SW,4 f27 b+3 m2d#,,,4f27b+3m2d#,,0,,4f27b+3m2d#,,1,,1,0,4,,f27b+3m2d#,False,False,False,True,False,False,f27b3m2d,f27b3m2,fbm,3,2,1,15-0,0,4,3,0,1,0,,,3
1393,20170319,Indian_Wells_Masters,Roger_Federer,Stanislas_Wawrinka,124,1,0,6,5,15-15,0,22,1,0,,2,1,SW,4 f28 b3 b2 f1 f2n#,,,4f28b3b2f1f2n#,,0,,4f28b3b2f1f2n#,,1,,1,0,4,,f28b3b2f1f2n#,False,False,False,True,False,False,f28b3b2f1f2n,f28b3b2f1f2,fbbff,5,2,1,30-15,0,6,5,0,1,0,,,5
1425,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,27,0,0,2,1,40-40,0,4,1,0,,2,1,SW,5 s28 f3*,,,5s28f3*,,0,,5s28f3*,,1,,1,0,5,,s28f3*,False,False,True,False,False,False,s28f3,s28f3,sf,2,2,1,AD-40,0,2,1,0,0,0,,,3
1435,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,37,0,0,2,2,40-40,0,5,1,0,,1,2,RF,4 f18 f;3 b1d@,,,4f18f;3b1d@,,0,,4f18f;3b1d@,,1,,1,0,4,,f18f;3b1d@,False,False,False,False,True,False,f18f3b1d,f18f3b1,ffb,3,1,1,AD-40,0,2,2,0,0,0,,,3
1439,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,41,0,0,3,2,0-0,0,6,1,0,,2,1,SW,6 s27 f1*,,,6s27f1*,,0,,6s27f1*,,1,,1,0,6,,s27f1*,False,False,True,False,False,False,s27f1,s27f1,sf,2,2,1,15-0,0,3,2,0,0,0,,,3
1443,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,45,0,0,3,2,30-30,0,6,1,0,,2,1,SW,6 s37 b+3 b1n#,,,6s37b+3b1n#,,0,,6s37b+3b1n#,,1,,1,0,6,,s37b+3b1n#,False,False,False,True,False,False,s37b3b1n,s37b3b1,sbb,3,2,1,40-30,0,3,2,0,0,0,,,3
1449,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,51,0,0,3,3,30-30,0,7,1,0,,1,2,RF,4+ r2 z3 b3n#,,,4+r2z3b3n#,,1,,4r2z3b3n#,,1,,1,0,4,,r2z3b3n#,False,False,False,True,False,False,r2z3b3n,r2z3b3,rzb,3,1,1,40-30,0,3,3,0,0,0,,,3
1453,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,55,0,0,4,3,15-15,0,8,1,0,,2,1,SW,5 r38 b3 s2 f3 b2n#,,,5r38b3s2f3b2n#,,0,,5r38b3s2f3b2n#,,1,,1,0,5,,r38b3s2f3b2n#,False,False,False,True,False,False,r38b3s2f3b2n,r38b3s2f3b2,rbsfb,5,2,1,30-15,0,4,3,0,0,0,,,5
1463,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,65,0,0,5,4,15-15,0,10,1,0,,2,1,SW,4 f28 f1 f2 b3 b3 b3 b2n@,,,4f28f1f2b3b3b3b2n@,,0,,4f28f1f2b3b3b3b2n@,,1,,1,0,4,,f28f1f2b3b3b3b2n@,False,False,False,False,True,False,f28f1f2b3b3b3b2n,f28f1f2b3b3b3b2,fffbbbb,7,2,1,30-15,0,5,4,0,0,0,,,7
1496,20170126,Australian_Open,Roger_Federer,Stanislas_Wawrinka,98,1,0,1,1,30-30,0,15,1,0,,1,2,RF,5 s29 f1 f1d#,,,5s29f1f1d#,,0,,5s29f1f1d#,,1,,1,0,5,,s29f1f1d#,False,False,False,True,False,False,s29f1f1d,s29f1f1,sff,3,1,1,40-30,0,1,1,0,1,0,,,3
